Image,Book Number,Slope Q1,R2 Q1,Slope Q2,R2 Q2,Slope Q3,R2 Q3,Slope Q4,R2 Q4,Slope Whole,R2 Whole
images/filigrees/Corale 19/C19-86r-cropped.jpg,19,-0.5081176474922353,0.9089635578974888,-0.4553433192300276,0.8735494676046217,-0.5275180248549296,0.9144766417088477,-0.514363476596643,0.9054078051771465,-0.7026840430835749,0.8967084524249546
images/filigrees/Corale 19/Chp 19 - .085.png,19,-0.08681391898682955,0.41625055493282,-0.073708443163592,0.37687336759099904,-0.06504883702756452,0.34478129959380255,-0.0576659100425732,0.32298725213870183,-0.15731138266393016,0.5918385217763079
images/filigrees/Corale 19/Chp 19 - 106v.png,19,-0.04796317873097819,0.2752593795168906,-0.0658480784376438,0.3442473781010033,-0.07069958654043224,0.35811064644013724,-0.06066179660964838,0.3305860782946158,-0.12104517097051055,0.5126964239234726
images/filigrees/Corale 19/C19-70v-added text-cropped.jpg,19,-0.46448369981242554,0.7926856306320359,-0.2460626128226468,0.7360060327182144,-0.45837637181043683,0.7897946854933968,-0.32110208959834,0.6998375677766568,-0.49525728476322334,0.8832447779659746
images/filigrees/Corale 8/Corale 8 - 0.49r.png,8,-0.6126337830175427,0.9311586600478865,-0.6017099804347769,0.9241989259670761,-0.5920398193392,0.926434589816299,-0.580245445663429,0.9251700165031482,-0.8147223027029482,0.9378302893274816
images/filigrees/Corale 8/Corale 8 - 0.45r.png,8,-0.5509337251553057,0.9155006082149747,-0.5095866894405343,0.9039358183757333,-0.5898955727249219,0.9270876659553476,-0.551231640732726,0.9140202400734484,-0.7904183485030389,0.9360898696887289
images/filigrees/Corale 8/Corale 8 - 0.52r.png,8,-0.5227411508517248,0.888640096284078,-0.5414253648865609,0.892115537223127,-0.5435764875001885,0.8970573717615129,-0.5066354331329777,0.8619218479895383,-0.7370074475397264,0.9455193829633588
images/filigrees/Corale 8/Corale 8 - 0.53v.png,8,-0.5233449354144991,0.9063879034406572,-0.5359331312517416,0.9099285115868815,-0.5418393901851394,0.9110014804481116,-0.5662353226041801,0.9177084701633381,-0.766363272980104,0.9433107917122481
images/filigrees/Corale 8/Corale 8 - 0.44r.png,8,-0.6073711833088546,0.9128614001432281,-0.5840587899880447,0.9203483418691021,-0.5944564130178711,0.9097021577485956,-0.5306315994555153,0.9077906218884408,-0.7844056644524372,0.9508907147741366
images/filigrees/Corale 8/Corale 8 - 46v.png,8,-0.5270081877792295,0.8991709266933064,-0.49532343475412544,0.8918839096330758,-0.5276596918765272,0.9053223711937497,-0.5362838883083961,0.9062646383214459,-0.7494614834382466,0.9400791657368959
